,OBJECTID,POBTOT_pctChange,POB65_MAS_pctChange,GRAPROES_pctChange,PROOCUP_C_pctChange,GRAPROES,pct_PRESOE05,pct_P3YM_HLI,pct_POCUPADA_1SM,pct_POCUPADA_1A2SM,pct_POCUPADA_2A5SM,pct_POCUPADA_5YMASSM,pct_VPH_P,pct_VPH_RENT,ACESOPER_CR0V_pct_total,ACESOAUT_CR0V_pct_total,RECUCALL_CTV_pct_total,SENALIZA_CTV_pct_total,ALUMPUB_CTV_pct_total,TELPUB_CTV_pct_total,BANQUETA_CTV_pct_total,ARBOLES_CTV_pct_total,RAMPAS_CTV_pct_total,PUESSEMI_CTV_pct_total,PUESAMBU_CTV_pct_total,M2_2000,M2_2010,M2_2016,pct2000_2010,pct2010_2016,pct2000_2016,Change_Artistas,Change_Bares,Change_Cafeterias,Change_Discotecas,Change_Esteticas,Change_Lavanderias,gentrified
169,12512,0.06430241621200312,0.4722222222222222,0.12587924970691686,1.030120481927711,9.60375,0.04327099376604327,0.0033003300330033004,0.024941543257989092,0.14886983632112236,0.14731098986749805,0.03195635229929852,0.4641288433382138,0.3528550512445095,1.0,0.625,0.875,0.875,1.0,0.0,1.0,0.75,0.5,0.0,0.0,6636.8608039756555,15818.181818181818,14306.633989763672,138.3383091100285,-9.555762133677936,115.56326721804413,0.0,0.0,2.0,0.0,2.0,2.0,2
170,12513,-0.12298980747451868,-0.01391304347826087,0.13363380495968386,2.8088235294117645,14.19309523809524,0.0418163160595177,0.004617752693689072,0.01812004530011325,0.09490373725934316,0.09060022650056623,0.2396375990939977,0.6206156048675734,0.29062276306370793,0.9777777777777776,0.9333333333333332,0.9111111111111112,0.8888888888888888,0.9333333333333332,0.08888888888888889,0.9333333333333332,0.7111111111111111,0.2222222222222222,0.022222222222222227,0.0,7946.857518129334,12287.821983592912,55481.48148148148,54.62491878784089,351.5159932782401,598.1562379205919,0.0,0.0,13.0,0.0,-1.0,-3.0,0
171,12516,1.4888603256212511,0.4107142857142857,0.2301136363636362,1.47459499263623,13.531249999999998,0.12050667579596028,0.003423485107839781,0.022279348757497857,0.12553556126820908,0.1456726649528706,0.14995715509854327,0.5186915887850467,0.3722741433021807,0.7878787878787878,0.7575757575757576,0.696969696969697,0.5454545454545454,0.696969696969697,0.060606060606060615,0.5757575757575758,0.696969696969697,0.12121212121212124,0.0,0.0,7010.302227580626,22486.535778988306,66666.66666666669,220.76414181573432,196.47370907599228,850.9813486268837,0.0,0.0,24.0,2.0,4.0,2.0,2
172,12517,1.0605738575982997,0.6597222222222222,0.27961910774410753,1.4315476190476193,11.05590909090909,0.14142194744976816,0.0046367851622874795,0.0334750265674814,0.17056323060573858,0.15568544102019127,0.04410201912858661,0.6430155210643016,0.2572062084257206,0.88,0.84,0.76,0.4,0.72,0.0,0.76,0.6,0.56,0.0,0.0,8428.57142857143,26588.827043914876,61129.12470318512,215.46065984305787,129.9053079785073,625.2608015632132,0.0,-1.0,7.0,0.0,2.0,4.0,2
173,12529,1.7902274641954508,2.707616707616708,0.2352620903170701,1.6625,12.179684210526311,0.0660488378934981,0.013974698440717859,0.024852569502948608,0.12784330244313394,0.17291491154170174,0.08677337826453244,0.6675302245250432,0.2219343696027634,0.7938144329896907,0.7319587628865979,0.7216494845360825,0.5773195876288659,0.6494845360824743,0.05154639175257732,0.6804123711340206,0.5773195876288659,0.09278350515463918,0.0,0.010309278350515464,10869.862234201855,28554.885416012028,43348.56095366621,162.69776746723176,51.80786167455146,298.79586345878994,0.0,0.0,13.0,0.0,-2.0,3.0,0
174,12530,-0.5621018296722899,0.1342534504391468,0.13597765751970606,4.1133113311331115,12.927425742574256,0.06548527168172749,0.01619528224386809,0.008664186330971917,0.15401865348351254,0.09856786096529227,0.1601855155190867,0.8007228915662651,0.12120481927710845,0.883495145631068,0.8543689320388349,0.883495145631068,0.6407766990291263,0.7864077669902912,0.009708737864077669,0.7475728155339806,0.8155339805825242,0.0,0.0,0.0,11256.516430429476,24345.454545454544,13969.974936862163,116.27876346932743,-42.61772804126818,24.105668242951797,0.0,-1.0,13.0,0.0,-3.0,-1.0,0
175,12531,0.10448071093393133,0.18623124448367168,0.15299421102985264,1.9146973335018325,12.850120481927707,0.060075845755266026,0.008560808020125408,0.025206594410531125,0.08703957476848967,0.15742701715045054,0.14887255512644826,0.4618357487922705,0.4375431331953071,1.0,0.976470588235294,0.9058823529411764,0.6470588235294118,0.7882352941176469,0.25882352941176473,0.8941176470588236,0.8352941176470589,0.4588235294117647,0.0,0.0,8583.633404034923,20574.923227359606,37862.12343788143,139.6994636057956,84.02072765712238,341.09669711760426,1.0,0.0,27.0,0.0,9.0,2.0,0
176,12532,1.3615423134702054,2.1503759398496243,0.031590770814807996,1.3114906832298137,9.583478260869565,0.015986537652503154,0.0016827934371055953,0.04106159238858288,0.1517275913870806,0.15723585378067098,0.06810215322984478,0.4460966542750929,0.3345724907063197,1.0,1.0,0.8260869565217391,0.39130434782608703,0.17391304347826084,0.0,0.8260869565217391,0.7391304347826086,0.43478260869565216,0.0,0.0,6677.460750398495,11932.945933275134,14192.958285341774,78.70484573889863,18.939265833465093,112.55023153067236,0.0,1.0,0.0,0.0,3.0,0.0,1
177,12533,-0.6189928057553957,-0.5876288659793815,0.1265822784810126,1.3927510398098628,9.79,0.01642403882045539,0.011198208286674132,0.04805755395683453,0.1418705035971223,0.15366906474820144,0.039712230215827336,0.5092853123241418,0.3522791221159257,1.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,6581.6786765122115,11808.284763830472,14208.12550244345,79.4114441650008,20.32336437179975,115.873885687362,0.0,0.0,8.0,0.0,-1.0,1.0,1
178,12534,0.365412004069176,0.6303191489361702,0.14901511063140824,1.1437693498452008,10.01941176470588,0.014668839828122684,0.00296340198547933,0.03519837232960325,0.14181078331637845,0.15076297049847406,0.03987792472024415,0.611065235342692,0.2568125516102395,1.0,0.9705882352941176,0.8823529411764706,0.6470588235294118,0.9117647058823528,0.0,0.8235294117647058,0.7352941176470589,0.4705882352941176,0.0,0.0,44000.0,11827.947873503772,14019.71554638536,-73.11830028749144,18.530413697471968,-68.13701012185146,0.0,0.0,1.0,0.0,3.0,-1.0,1
